Car_ID,Brand,Model,Year,Price_Lakh_INR,Fuel_Type,Transmission,Engine_CC,Mileage_or_Range,Safety_Rating,Airbags,ABS,ESP,Rear_Camera,Driver_Behavior,Road_Risk,Pothole_Risk,Engine_Temperature_C,Battery_Voltage_V,Brake_Condition,Tire_Pressure_PSI,Oil_Health_Percent,Maintenance_Risk,Maintenance_Risk_Score,Accident_Risk,Accident_Risk_Score,Overall_Safety_Score,Recommendation_Score,Recommendation
2483,Tata,Harrier,2020,11.69,Petrol,Automatic,1290,15.3,4,6,Yes,Yes,Yes,Normal,Low,0.08,82.1,12.21,Good,33.4,53.3,Low,10.995999112041526,Low,13.460135579094302,86,76.995,Highly Recommended
2484,Honda,City,2022,15.22,Diesel,Manual,1498,24.7,5,4,Yes,Yes,Yes,Normal,Low,0.0,89.0,13.18,Good,29.6,73.3,Low,14.851185066828265,Low,2.652849015009288,93,76.555,Highly Recommended
2485,Maruti Suzuki,Swift,2020,6.37,Petrol,Manual,1997,18.4,5,6,Yes,Yes,Yes,Normal,Medium,0.25,104.4,11.67,Good,29.4,82.3,Medium,40.584159164095865,Low,26.150027995520716,85,72.00999999999999,Recommended
2486,Hyundai,i20,2023,10.93,Petrol,Automatic,1197,25.1,4,2,Yes,Yes,Yes,Aggressive,Low,0.1,92.2,12.94,Good,33.7,64.5,Low,7.122562968478458,Low,23.28342847283869,75,73.515,Recommended
2487,Mahindra,Scorpio,2019,10.62,CNG,Automatic,1199,20.9,4,6,Yes,Yes,No,Calm,Medium,0.36,75.4,13.07,Moderate,31.0,78.4,Low,4.062518304853652,Low,26.628021121032305,76,71.33500000000001,Recommended
2488,Skoda,Slavia,2020,15.48,Electric,Automatic,0,343.9,4,6,Yes,Yes,No,Aggressive,Low,0.1,78.1,12.72,Good,28.9,65.0,Low,12.472040057362538,Low,24.14030391996761,82,83.79625,Highly Recommended
2489,Kia,Seltos,2024,14.22,Petrol,Automatic,2198,17.4,4,7,Yes,Yes,Yes,Calm,High,0.37,90.1,12.5,Good,30.4,79.2,Low,2.9236293837618748,Medium,30.830112705954782,83,75.96000000000001,Highly Recommended
2490,Maruti Suzuki,Swift,2025,4.5,CNG,Automatic,1498,21.1,5,4,Yes,No,No,Normal,Medium,0.31,87.8,13.01,Good,35.4,67.9,Low,1.3877999423650103,Low,24.700617737594218,72,69.565,Recommended
2491,Toyota,Innova,2025,18.69,CNG,Manual,1597,26.4,4,6,Yes,Yes,Yes,Aggressive,High,0.27,87.1,13.3,Good,32.6,63.1,Low,23.699312663075354,Medium,49.5411312133336,71,70.91,Recommended
2492,Volkswagen,Taigun,2026,18.99,Electric,Manual,0,461.5,4,6,Yes,No,Yes,Calm,Medium,0.18,93.5,12.25,Good,31.7,68.7,Low,9.13704443243677,Low,19.53195131320439,69,81.05,Highly Recommended
2493,Honda,City,2025,13.0,CNG,Manual,1497,19.7,3,2,Yes,No,No,Normal,Low,0.04,78.0,12.67,Good,33.9,67.1,Low,11.197131933922511,Low,14.001306781893176,54,56.254999999999995,Consider
2494,Honda,City,2019,9.51,Diesel,Automatic,1597,20.9,4,6,Yes,Yes,Yes,Aggressive,Low,0.05,79.2,11.71,Good,26.3,62.6,Low,30.916766845957696,Low,26.245025826263884,78,74.235,Recommended
2495,Skoda,Slavia,2026,4.85,Diesel,Manual,1197,21.9,3,6,Yes,No,No,Aggressive,Low,0.31,84.0,12.92,Good,28.4,70.1,Low,10.766358875521982,Low,28.781866504718057,57,53.935,Consider
2496,Renault,Triber,2026,10.87,Petrol,Automatic,1597,23.7,3,2,Yes,No,Yes,Aggressive,Medium,0.23,84.1,12.79,Good,32.9,59.0,Low,9.962038799416897,Low,26.960107091029826,50,62.055,Recommended
2497,Skoda,Slavia,2021,12.45,Petrol,Manual,1497,18.2,4,6,Yes,Yes,Yes,Normal,Low,0.13,85.3,12.72,Moderate,32.9,93.6,Low,0.0,Low,10.170088657570606,82,70.63,Recommended
2498,Kia,Sonet,2024,8.07,Petrol,Manual,1199,25.7,4,4,Yes,Yes,Yes,Normal,Low,0.1,83.9,11.81,Moderate,33.6,76.6,Low,28.733685321763623,Low,16.569351527872083,72,67.255,Recommended
2499,Hyundai,Exter,2020,8.64,Diesel,Manual,2198,26.1,4,6,Yes,Yes,No,Normal,Low,0.14,86.7,12.44,Good,33.8,100.0,Low,3.4715404897351343,Low,11.820107262987236,87,68.065,Recommended
2500,Volkswagen,Virtus,2020,13.37,Petrol,Manual,1197,20.6,5,2,Yes,Yes,Yes,Normal,Low,0.01,88.6,12.25,Good,33.5,78.0,Low,0.0,Low,9.408614274645112,89,74.14000000000001,Recommended
2501,Volkswagen,Taigun,2019,6.72,Diesel,Manual,2198,23.6,4,6,Yes,Yes,No,Normal,Low,0.03,93.0,12.58,Moderate,31.4,67.6,Low,14.40646918315505,Low,10.579750051906851,80,64.53999999999999,Recommended
2502,Kia,Sonet,2024,13.46,Petrol,Manual,2198,15.3,2,7,Yes,No,No,Normal,Low,0.24,85.0,12.33,Good,29.2,73.0,Low,7.367073627885412,Low,10.055385098903358,58,53.395,Consider
2503,Maruti Suzuki,Swift,2020,6.27,Petrol,Manual,998,17.9,3,4,Yes,No,Yes,Normal,Low,0.21,79.6,12.27,Good,31.3,67.6,Low,11.973696283103008,Low,17.305817744459375,57,59.335,Consider
2504,Hyundai,Verna,2026,10.16,Diesel,Manual,1997,18.4,5,6,Yes,Yes,No,Normal,Medium,0.14,75.1,12.24,Good,33.1,87.8,Low,3.6565096718037524,Low,17.835450363821522,93,69.61,Recommended
2505,Hyundai,Verna,2019,13.22,Petrol,Manual,1497,16.7,3,6,Yes,No,Yes,Calm,Low,0.15,82.0,12.35,Good,34.3,67.7,Low,4.909842887906579,Low,5.76974316341674,66,63.205,Recommended
2506,Hyundai,Venue,2020,10.84,CNG,Automatic,1597,27.2,5,2,Yes,Yes,Yes,Normal,Low,0.14,96.1,11.95,Good,30.9,74.5,Low,34.58393485430691,Low,10.693177707336007,83,81.43,Highly Recommended
2507,Mahindra,XUV700,2023,14.44,Petrol,Automatic,1199,20.0,4,4,Yes,Yes,Yes,Aggressive,Low,0.03,99.3,12.39,Good,34.6,92.4,Low,7.5421826539747325,Low,16.821385362969888,81,75.45,Highly Recommended
2508,Maruti Suzuki,Dzire,2019,7.75,CNG,Manual,998,24.1,4,6,Yes,Yes,Yes,Normal,Low,0.2,95.4,12.64,Good,32.9,100.0,Low,5.207417418680821,Low,15.04250871331742,86,77.315,Highly Recommended
2509,Volkswagen,Taigun,2026,17.28,Electric,Manual,0,359.4,5,6,Yes,Yes,Yes,Aggressive,Low,0.11,81.6,13.25,Good,30.0,51.9,Low,13.917785397468649,Low,21.88116155766651,90,88.97749999999999,Highly Recommended
2510,Hyundai,Exter,2024,10.31,Petrol,Manual,1497,18.1,4,6,Yes,Yes,No,Normal,Low,0.0,86.4,13.63,Good,28.4,79.3,Low,2.007953155558676,Low,8.273849670759834,89,67.76500000000001,Recommended
2511,Tata,Altroz,2026,10.9,Petrol,Manual,2198,18.1,4,6,Yes,Yes,Yes,Normal,Medium,0.24,83.1,13.01,Moderate,32.0,74.1,Low,17.877696105010898,Medium,35.227676539254816,71,65.66499999999999,Recommended
2512,Kia,Carens,2020,8.9,CNG,Manual,998,24.0,5,6,Yes,Yes,Yes,Calm,Low,0.14,86.5,11.67,Good,30.1,66.5,Low,29.929752751418498,Low,7.879083009017533,93,80.45,Highly Recommended
2513,Mahindra,XUV700,2023,12.06,Petrol,Automatic,1498,18.6,4,6,Yes,No,Yes,Aggressive,Low,0.18,79.4,12.18,Good,32.3,93.7,Low,0.0,Low,27.872506292427115,67,68.94,Recommended
2514,Volkswagen,Taigun,2023,16.62,CNG,Manual,1498,27.9,4,2,Yes,Yes,Yes,Aggressive,High,0.26,82.0,12.52,Poor,32.0,57.6,Low,25.730988602728672,High,60.67963496719864,44,58.985,Consider
2515,Hyundai,Venue,2021,13.25,CNG,Manual,1290,28.2,3,6,Yes,No,No,Risky,High,0.27,98.7,12.15,Moderate,38.0,54.2,Low,22.906020504903264,High,64.1441992978715,37,49.88,Consider
2516,Toyota,Hyryder,2021,13.69,Petrol,Manual,1597,23.7,5,6,Yes,Yes,No,Calm,Medium,0.31,78.2,12.89,Moderate,32.9,91.7,Low,0.0,Low,22.87433862945447,86,67.255,Recommended
2517,Honda,Amaze,2026,14.7,Electric,Manual,0,365.5,4,2,Yes,Yes,Yes,Normal,Low,0.17,89.0,12.35,Good,31.8,85.2,Low,7.822054908994666,Low,13.975611494137437,78,83.80625,Highly Recommended
2518,Honda,City,2019,8.06,Petrol,Manual,1197,16.1,4,2,Yes,Yes,Yes,Aggressive,Low,0.16,84.5,11.89,Good,29.0,72.7,Low,31.022508623126015,Low,23.906786317013065,71,65.36500000000001,Recommended
2519,Hyundai,Venue,2023,7.12,CNG,Manual,1997,23.4,4,6,Yes,Yes,No,Normal,High,0.42,80.4,11.52,Good,30.7,53.9,Low,33.05440304200216,Medium,40.529033349203765,73,65.36,Recommended
2520,Kia,Sonet,2020,8.01,Diesel,Automatic,1199,20.9,5,4,Yes,Yes,Yes,Normal,Low,0.2,79.4,12.36,Good,32.9,65.3,Low,3.9011993096052286,Low,15.841231254193277,90,79.63499999999999,Highly Recommended
2521,Tata,Altroz,2022,11.62,Electric,Automatic,0,321.6,3,6,Yes,No,No,Normal,Low,0.02,81.9,12.1,Good,31.5,61.3,Low,17.117415156406768,Low,12.37719409004953,62,73.96000000000001,Recommended
2522,Skoda,Kushaq,2019,10.65,CNG,Manual,2198,25.8,3,4,Yes,No,No,Aggressive,Low,0.09,96.0,13.04,Moderate,28.3,75.5,Low,11.250048196828807,Low,25.993418830385693,48,54.47,Consider
2523,Skoda,Slavia,2019,11.05,Petrol,Automatic,1498,16.7,4,4,Yes,Yes,Yes,Calm,Low,0.04,92.8,12.1,Moderate,34.9,82.4,Low,18.60104909769198,Low,11.078424287854622,75,72.255,Recommended
2524,Tata,Curvv,2024,12.7,Petrol,Manual,998,19.5,5,6,Yes,Yes,Yes,Calm,Medium,0.06,97.1,12.16,Good,33.1,60.2,Low,13.307928741525222,Low,16.11301841237211,92,75.32499999999999,Highly Recommended
2525,Renault,Triber,2026,9.31,Petrol,Manual,1497,19.2,4,2,Yes,Yes,Yes,Normal,Low,0.04,71.6,12.23,Good,28.6,100.0,Low,0.0,Low,7.667222825712058,81,70.33000000000001,Recommended
2526,Kia,Carens,2020,9.03,Electric,Manual,0,284.1,4,6,Yes,Yes,Yes,Normal,Low,0.01,78.9,12.17,Good,32.1,95.8,Low,0.0,Low,11.425662379453248,88,85.25375,Highly Recommended
2527,Skoda,Kushaq,2019,9.27,Diesel,Automatic,1497,21.6,5,2,Yes,Yes,Yes,Normal,Low,0.16,80.3,12.52,Good,30.6,82.7,Low,0.0,Low,19.612485734021774,85,77.49000000000001,Highly Recommended
2528,Honda,City,2025,12.88,CNG,Manual,1498,30.2,4,4,Yes,Yes,Yes,Normal,Medium,0.12,85.0,12.47,Good,35.2,68.2,Low,4.669247380701206,Low,19.8498180744649,80,75.53,Highly Recommended
2529,Volkswagen,Taigun,2023,16.16,CNG,Automatic,1197,23.3,4,6,Yes,No,Yes,Normal,Low,0.21,85.2,12.74,Good,35.1,46.1,Low,25.167206793576987,Low,19.1524333316705,67,73.64500000000001,Recommended
2530,Honda,Elevate,2023,8.15,Diesel,Manual,1498,23.7,4,6,Yes,Yes,Yes,Risky,Medium,0.11,78.2,12.87,Good,30.3,94.4,Low,0.2425614423754494,Medium,48.0549029859222,75,68.305,Recommended
2531,Maruti Suzuki,Baleno,2020,8.44,Petrol,Manual,1197,21.6,3,6,Yes,No,No,Normal,Low,0.16,92.6,12.44,Moderate,32.5,84.1,Low,5.9522768557547545,Low,18.54194681319478,56,53.44,Consider
2532,Hyundai,Verna,2024,10.06,Electric,Manual,0,379.1,4,6,Yes,Yes,No,Calm,Low,0.29,97.8,12.88,Moderate,29.5,75.6,Low,10.327803276509268,Low,16.4612266778916,79,78.76625000000001,Highly Recommended
2533,Skoda,Slavia,2024,15.33,Petrol,Manual,1997,27.1,4,6,Yes,Yes,Yes,Normal,Medium,0.26,88.0,12.05,Moderate,38.0,90.5,Low,26.121917385916234,Low,28.740094708513254,72,67.465,Recommended
2534,Hyundai,Verna,2020,6.22,Petrol,Automatic,1498,18.6,4,6,Yes,No,Yes,Normal,Low,0.05,95.8,12.49,Good,28.8,69.6,Low,16.204053058847073,Low,7.098639775559647,72,71.19,Recommended
2535,Volkswagen,Taigun,2020,12.71,Petrol,Automatic,1290,20.3,4,2,Yes,Yes,Yes,Calm,High,0.38,86.3,12.45,Good,30.9,44.5,Low,23.437169741337392,Medium,31.512068928684947,69,70.095,Recommended
2536,Toyota,Glanza,2025,6.72,Diesel,Automatic,1290,21.8,4,6,Yes,Yes,Yes,Normal,Low,0.2,88.6,12.49,Good,33.9,91.2,Low,0.0,Low,14.615532213765672,87,78.42,Highly Recommended
2537,Renault,Kwid,2024,7.73,CNG,Manual,998,24.7,3,2,Yes,No,Yes,Normal,Medium,0.3,93.6,12.62,Moderate,31.0,61.1,Low,16.66358372978011,Medium,30.275929526625173,42,57.605000000000004,Consider
2538,Hyundai,Exter,2025,12.77,Diesel,Manual,1597,23.8,5,6,Yes,Yes,Yes,Calm,Low,0.22,87.2,12.12,Moderate,29.4,85.6,Low,0.0,Low,20.217302417229856,87,73.72,Recommended
2539,Tata,Harrier,2019,8.21,Petrol,Manual,1199,18.9,2,6,Yes,No,Yes,Normal,Low,0.08,76.7,12.98,Good,34.7,100.0,Low,6.585658701407561,Low,11.470330603956553,56,59.035,Consider
2540,Volkswagen,Virtus,2021,14.31,Petrol,Automatic,1197,20.7,4,6,Yes,Yes,No,Normal,Medium,0.25,84.4,12.77,Good,33.3,100.0,Low,0.0,Low,26.735913725568476,83,70.455,Recommended
2541,Hyundai,Exter,2020,14.97,Electric,Manual,0,294.0,3,4,Yes,No,No,Normal,High,0.54,95.4,11.9,Good,27.3,76.6,Low,28.777948905942395,Medium,45.35136902936391,45,60.275,Recommended
2542,Maruti Suzuki,Brezza,2024,11.72,Petrol,Manual,2198,27.1,5,2,Yes,Yes,No,Normal,High,0.2,87.1,12.38,Good,28.9,85.9,Low,6.948255687252826,Medium,37.29119688468189,78,64.16499999999999,Recommended
2543,Volkswagen,Virtus,2022,12.85,Diesel,Manual,1197,16.9,4,4,Yes,No,Yes,Normal,Medium,0.29,94.1,11.43,Moderate,29.9,56.5,Low,25.251251117542378,Low,28.704743612456358,53,57.385000000000005,Consider
2544,Tata,Curvv,2020,8.67,CNG,Manual,1497,25.0,3,6,Yes,No,Yes,Risky,Medium,0.12,76.7,12.08,Good,34.1,82.3,Low,26.913092572660734,Medium,47.81814373839603,48,60.35,Recommended
2545,Toyota,Glanza,2025,10.86,Petrol,Automatic,998,14.1,4,2,Yes,Yes,Yes,Normal,Low,0.18,78.9,12.53,Moderate,30.3,70.7,Low,13.163497704309819,Low,15.000673593916975,71,70.065,Recommended
2546,Honda,Elevate,2026,12.84,Diesel,Manual,1290,19.3,5,6,Yes,Yes,Yes,Normal,Low,0.12,77.5,12.18,Good,32.5,84.0,Low,2.0778766139295852,Low,11.937162769521303,96,77.095,Highly Recommended
2547,Kia,Carens,2026,11.47,Petrol,Manual,1197,19.8,3,6,Yes,No,Yes,Aggressive,Low,0.07,87.7,12.25,Good,34.1,91.5,Low,13.75020381224045,Low,27.77817503311759,57,59.620000000000005,Consider
2548,Renault,Kiger,2022,5.28,Petrol,Manual,1197,15.5,3,7,Yes,No,Yes,Aggressive,Medium,0.22,95.1,12.57,Moderate,31.3,100.0,Low,0.4330750824096503,Medium,43.06673886199807,50,55.825,Consider
2549,Kia,Seltos,2019,12.01,Diesel,Automatic,1497,17.9,4,4,Yes,Yes,No,Calm,Low,0.06,83.8,12.77,Poor,29.7,78.1,Low,27.821823260346793,Low,15.963086758839637,63,61.035,Recommended
2550,Mahindra,XUV700,2025,16.89,Diesel,Automatic,1197,23.4,4,6,Yes,Yes,Yes,Normal,Low,0.08,83.6,13.56,Good,36.1,77.6,Low,7.3531590187482925,Low,-0.10079427524094875,91,80.46000000000001,Highly Recommended
2551,Skoda,Slavia,2021,13.43,Diesel,Automatic,2198,18.2,4,6,Yes,Yes,Yes,Aggressive,Low,0.05,84.3,12.69,Good,29.1,89.8,Low,2.8791895443357376,Low,25.072043862411533,83,76.08,Highly Recommended
2552,Honda,Elevate,2025,8.16,Diesel,Manual,1997,21.8,3,2,Yes,No,Yes,Normal,Medium,0.3,81.2,12.96,Moderate,33.4,68.9,Low,10.221304469379975,Medium,37.32607016488176,40,52.269999999999996,Consider
2553,Toyota,Glanza,2026,7.82,Diesel,Manual,998,23.2,4,2,Yes,Yes,Yes,Normal,Medium,0.28,81.6,12.32,Good,34.1,95.3,Low,10.22643719226825,Low,23.270518216193686,74,67.78,Recommended
2554,Volkswagen,Virtus,2022,7.81,Petrol,Manual,2198,14.8,3,2,Yes,No,Yes,Normal,Low,0.05,90.1,12.52,Poor,38.0,70.7,Low,23.658683146446577,Low,25.330215948424016,34,48.519999999999996,Consider
2555,Mahindra,XUV 3XO,2021,14.13,Electric,Automatic,0,333.7,4,6,Yes,Yes,Yes,Calm,Low,0.08,82.3,12.31,Good,34.6,86.7,Low,0.0,Low,14.496731318927107,87,91.66375,Highly Recommended
2556,Tata,Curvv,2022,5.53,Diesel,Automatic,1498,26.1,3,2,Yes,No,Yes,Calm,Medium,0.27,90.9,12.22,Good,36.5,56.5,Low,21.258430701008884,Low,23.63194577325492,50,62.415,Recommended
2557,Honda,Amaze,2023,5.95,Diesel,Automatic,1997,23.7,3,7,Yes,No,No,Aggressive,Low,0.06,94.7,12.35,Good,33.0,78.9,Low,9.878597081102484,Low,23.973737660333157,61,61.004999999999995,Recommended
2558,Tata,Harrier,2022,6.76,Petrol,Automatic,2198,13.3,4,6,Yes,Yes,Yes,Aggressive,Low,0.2,81.9,11.48,Moderate,37.1,62.0,Low,28.80175074583552,Low,28.385290515165817,72,70.395,Recommended
2559,Maruti Suzuki,Fronx,2023,8.72,Diesel,Automatic,1290,22.5,4,6,Yes,Yes,No,Aggressive,Low,0.2,90.1,12.26,Good,29.8,100.0,Low,5.0906313031822865,Low,23.829173708212036,83,70.725,Recommended
2560,Hyundai,Verna,2019,7.33,Petrol,Manual,1290,13.7,5,2,Yes,Yes,Yes,Normal,Low,0.07,71.9,12.12,Good,31.3,73.4,Low,14.844166615610305,Low,7.544088928091453,87,72.205,Recommended
2561,Maruti Suzuki,Fronx,2022,12.15,CNG,Manual,998,21.8,4,6,Yes,Yes,No,Normal,Medium,0.2,91.1,13.47,Good,29.7,85.5,Low,16.06570242695197,Low,23.5438276555104,81,68.72,Recommended
2562,Honda,Amaze,2024,5.72,Diesel,Automatic,998,19.9,2,4,Yes,No,No,Calm,Low,0.0,96.9,13.35,Poor,31.1,72.9,Medium,35.10169274021488,Low,18.360000643972384,30,46.485,Consider
2563,Renault,Triber,2025,6.34,Petrol,Manual,2198,16.1,4,6,Yes,Yes,Yes,Calm,Low,0.23,96.6,12.69,Good,34.2,80.0,Low,7.915342849074907,Low,9.019000507055477,88,73.015,Recommended
2564,Toyota,Hyryder,2020,15.38,Diesel,Automatic,1197,13.3,5,6,Yes,Yes,No,Calm,Low,0.2,94.0,12.58,Good,31.8,47.4,Low,22.63852190543928,Low,8.321206017425302,94,74.295,Recommended
2565,Hyundai,Exter,2022,8.98,Petrol,Manual,1199,18.4,5,6,Yes,Yes,No,Normal,Low,0.0,86.3,12.01,Good,29.5,55.5,Low,21.723142907817035,Low,5.8549426466489845,95,70.50999999999999,Recommended
2566,Skoda,Slavia,2019,13.76,Electric,Manual,0,323.3,5,6,Yes,Yes,Yes,Aggressive,Low,0.1,95.2,11.47,Moderate,34.0,56.3,Low,30.47869707333833,Medium,31.992513715656642,78,82.22375,Highly Recommended
2567,Toyota,Hyryder,2022,13.6,Petrol,Manual,1290,13.0,4,6,Yes,No,No,Aggressive,High,0.51,93.2,12.62,Poor,28.7,100.0,Low,25.988647808130967,High,64.05966869466384,36,43.15,Not Recommended
2568,Maruti Suzuki,Fronx,2020,5.4,Petrol,Manual,1497,21.6,5,6,Yes,Yes,No,Aggressive,Medium,0.18,83.5,12.6,Good,34.0,78.8,Low,0.0,Medium,37.41768194111249,87,67.39,Recommended
2569,Skoda,Slavia,2020,18.03,Petrol,Manual,1290,17.4,3,6,Yes,No,No,Normal,Low,0.08,91.2,12.46,Good,31.1,75.6,Low,10.253139642170636,Low,12.725134854027324,63,55.96,Consider
2570,Hyundai,Venue,2024,7.66,Diesel,Manual,1197,24.5,4,6,Yes,No,Yes,Calm,Low,0.12,83.4,12.9,Good,25.4,79.6,Low,10.917375427494362,Low,9.209738236770452,72,67.07499999999999,Recommended
2571,Kia,Seltos,2020,13.17,Electric,Manual,0,360.1,5,6,Yes,Yes,No,Normal,Medium,0.25,92.1,12.68,Good,30.6,48.1,Low,16.728564203795568,Medium,30.615459119087895,87,81.65375,Highly Recommended
2572,Hyundai,Exter,2024,10.47,Petrol,Manual,1199,16.1,4,6,Yes,Yes,Yes,Risky,High,0.23,89.2,12.2,Moderate,29.9,78.9,Low,13.521127551987501,High,64.48879880189655,61,60.864999999999995,Recommended
2573,Hyundai,Creta,2019,14.87,Electric,Manual,0,321.1,3,6,Yes,No,Yes,Normal,Medium,0.28,80.7,12.56,Good,30.6,57.4,Low,6.433203290707439,Low,25.221258702261824,59,73.59125,Recommended
2574,Mahindra,XUV700,2022,6.22,CNG,Manual,998,21.7,4,6,Yes,Yes,Yes,Aggressive,Medium,0.17,92.2,13.17,Good,28.9,79.5,Low,0.0,Medium,32.07604523811918,81,74.70500000000001,Recommended
2575,Volkswagen,Virtus,2020,16.36,Petrol,Manual,1498,15.9,4,2,Yes,Yes,Yes,Risky,Low,0.24,80.8,12.48,Moderate,30.6,81.2,Low,1.006168692914259,Medium,47.63793926194286,61,60.835,Recommended
2576,Volkswagen,Virtus,2021,11.55,CNG,Automatic,1199,19.8,4,2,Yes,Yes,Yes,Risky,Low,0.08,81.3,12.84,Moderate,30.4,60.9,Low,10.305825691153167,Medium,41.16780800406338,62,70.87,Recommended
2577,Honda,Amaze,2020,19.27,Electric,Manual,0,329.5,4,7,Yes,Yes,No,Aggressive,Medium,0.22,84.1,12.35,Good,32.2,71.2,Low,9.752457945434616,Medium,31.290624112430965,82,78.25625,Highly Recommended
2578,Toyota,Glanza,2020,14.76,Petrol,Automatic,998,20.0,4,2,Yes,Yes,Yes,Calm,Low,0.13,88.3,12.25,Moderate,34.0,96.1,Low,12.694165117255732,Low,15.43304651686601,71,70.95,Recommended
2579,Maruti Suzuki,Swift,2021,13.27,Electric,Manual,0,406.3,4,6,Yes,Yes,Yes,Risky,Low,0.17,91.9,12.57,Good,33.4,69.0,Low,0.0,Medium,35.076660042784,80,86.0,Highly Recommended
2580,Mahindra,XUV700,2026,13.29,Petrol,Manual,1197,15.4,5,2,Yes,Yes,Yes,Aggressive,Low,0.18,95.5,12.68,Moderate,35.3,74.0,Low,10.512839616166206,Medium,31.659551983861835,73,66.16,Recommended
2581,Tata,Nexon,2022,8.96,Petrol,Manual,998,12.1,3,6,Yes,No,Yes,Aggressive,Low,0.18,90.4,11.53,Good,32.6,69.5,Low,28.526003921157173,Low,16.261374449810027,59,59.365,Consider
2582,Skoda,Kushaq,2019,11.24,Electric,Automatic,0,357.7,5,4,Yes,Yes,Yes,Calm,Medium,0.23,85.6,13.01,Poor,33.1,68.9,Low,32.58126219672169,Medium,32.67160634987332,65,82.66375,Highly Recommended
2583,Kia,Seltos,2022,13.08,Petrol,Automatic,1498,14.1,4,4,Yes,Yes,Yes,Normal,Low,0.2,81.3,12.37,Good,33.0,60.2,Low,5.385843231019319,Low,11.497589807711552,83,75.465,Highly Recommended
2584,Honda,Amaze,2023,5.59,Petrol,Automatic,1197,22.0,4,4,Yes,Yes,Yes,Normal,Low,0.11,90.5,12.28,Poor,34.9,80.5,Low,28.877823148655075,Low,27.712012290689987,59,65.85,Recommended
2585,Renault,Kwid,2023,8.57,Petrol,Manual,1197,22.0,4,6,Yes,Yes,Yes,Normal,Medium,0.27,83.3,12.06,Good,31.5,100.0,Low,17.344044829957348,Low,27.903328291328677,80,70.3,Recommended
2586,Honda,City,2026,19.91,Electric,Manual,0,379.6,4,6,Yes,Yes,Yes,Calm,Medium,0.14,85.0,12.6,Moderate,30.8,88.2,Low,1.8246806951352479,Low,20.409591476764795,79,84.785,Highly Recommended
2587,Kia,Seltos,2022,10.01,Electric,Manual,0,289.1,5,4,Yes,Yes,Yes,Normal,Medium,0.31,84.0,11.8,Good,31.7,100.0,Low,19.997834343708583,Low,21.12876298238785,86,84.54125,Highly Recommended
2588,Renault,Kwid,2019,4.5,Petrol,Automatic,998,24.3,4,4,Yes,Yes,No,Calm,Medium,0.17,83.7,13.41,Good,34.2,68.6,Low,14.529724520108381,Low,16.927867401608346,80,69.64500000000001,Recommended
2589,Volkswagen,Virtus,2025,12.29,Petrol,Manual,1290,20.7,4,4,Yes,Yes,Yes,Normal,Low,0.08,69.7,12.58,Good,32.8,100.0,Low,0.0,Low,12.485792861319272,84,71.905,Recommended
2590,Toyota,Innova,2026,14.88,Electric,Manual,0,350.5,5,6,Yes,No,Yes,Calm,Low,0.08,92.7,13.39,Moderate,31.4,85.1,Low,7.465131614238091,Low,13.620997071014349,73,80.99375,Highly Recommended
2591,Volkswagen,Taigun,2025,14.39,Diesel,Manual,1197,18.5,4,6,Yes,Yes,Yes,Normal,Low,0.0,82.7,13.31,Good,33.8,70.4,Low,11.360539416223972,Low,6.810784858724212,88,73.375,Recommended
2592,Skoda,Slavia,2026,15.43,Diesel,Automatic,1197,18.7,4,4,Yes,No,No,Normal,Medium,0.24,78.5,12.29,Poor,33.1,82.5,Low,20.977497622511503,Medium,37.76896826152601,42,51.705,Consider
2593,Tata,Nexon,2020,10.57,CNG,Automatic,2198,25.2,4,2,Yes,No,Yes,Normal,Medium,0.26,89.7,12.2,Good,29.4,100.0,Low,2.436913283887747,Low,18.763289008418578,62,71.68,Recommended
2594,Kia,Sonet,2026,12.54,Petrol,Automatic,1498,19.0,4,2,Yes,Yes,No,Calm,Low,0.1,90.2,13.12,Good,31.8,82.6,Low,5.404671698060181,Low,7.90918668472689,80,68.85,Recommended
2595,Mahindra,Thar,2026,12.97,Petrol,Manual,1197,15.8,5,4,Yes,Yes,Yes,Normal,Medium,0.21,104.9,12.57,Good,34.9,61.7,Low,5.688387302190662,Medium,30.1354069948031,85,71.62,Recommended
2596,Skoda,Slavia,2024,18.86,Electric,Manual,0,342.9,5,6,Yes,Yes,No,Normal,Low,0.14,83.2,11.82,Good,32.5,95.4,Low,16.14194324165154,Low,9.501516171967804,94,84.15875,Highly Recommended
2597,Renault,Kwid,2023,9.1,Diesel,Manual,998,19.6,4,6,Yes,Yes,Yes,Normal,Medium,0.21,86.1,12.52,Good,29.0,100.0,Low,0.0,Low,23.46682882276066,84,71.74000000000001,Recommended
2598,Volkswagen,Virtus,2025,6.6,Petrol,Automatic,2198,18.9,5,6,Yes,Yes,Yes,Calm,Medium,0.29,84.8,13.72,Good,31.8,80.4,Low,5.64742533463418,Low,16.811327391511142,93,80.685,Highly Recommended
2599,Tata,Punch,2024,10.78,Diesel,Automatic,2198,18.9,4,4,Yes,Yes,Yes,Normal,Medium,0.22,94.5,12.39,Good,26.7,67.6,Low,5.33727308721055,Low,17.79413108767807,81,75.285,Highly Recommended
2600,Renault,Kwid,2019,7.03,CNG,Automatic,1997,26.0,3,6,Yes,No,Yes,Normal,Medium,0.24,85.0,12.77,Good,32.9,81.4,Low,9.808082561627646,Medium,34.618814005993165,55,68.65,Recommended
